transaction_id,row_id,fraud_probability,fraud_pred
61a98a77-6c85-4585-99dc-9430ccea02c4,25,7.726473062811577e-05,0
c010e65d-507b-4deb-b8b1-9a6a6c70c0eb,26,0.00011393280015741841,0
4454d00d-1de7-4f7c-a5c5-3191f583c07a,27,8.048720226274672e-05,0
8d022146-9ef5-4632-8db6-c06e7498b7d6,28,0.0006645328874213687,0
5ffb71e8-8fd0-4c39-a26b-38a1f07ca759,29,0.0002845288954155691,0
e8f4bb02-1ffc-4a3a-bd80-e6e1b7b69485,30,4.9554059779437714e-05,0
60ce81a0-0ed1-44af-9d21-4e2ba3d1701c,31,0.00038125036139533583,0
53257cb7-5aa5-41ef-9c31-8fee918ae422,32,0.00043664815348999387,0
d6b79f0a-5b98-4409-94a5-bfef07f2d991,33,0.0002529464909842841,0
f1d38304-a326-4cf3-9e48-add9e7f76ebd,34,0.0001462488592781584,0
e06db3fb-eefd-470f-9f14-f3951190b8fa,35,0.00023532963607519295,0
c424ba09-f748-450c-b3a6-5942b21a5354,36,0.00024110124517381538,0
f1de2383-446d-44c6-9b1d-ec6b54bc3f3a,37,6.909229219003155e-05,0
63becd93-d694-402d-add3-84e86ab53162,38,0.0003743595996546424,0
0f5b9888-6f08-443d-bbe8-7ad77a4ddec0,39,0.0018349167903214784,0
5a5da4e3-11d4-4751-829f-c9250df0b488,40,0.0022438137544807577,0
0ee24248-17dc-4a8f-9460-ab8550f0f130,41,8.628159253226278e-05,0
b9db85ea-2f63-47c6-a86a-7149ad888c15,42,7.296268420634357e-05,0
e08e82c8-4082-4f9f-b112-b152b403e9e8,43,6.628750650441535e-05,0
b2bce7f0-16c4-4654-9ff7-1f43d387ce9d,44,8.871700642408328e-05,0
882ecaeb-ad46-485f-ac2a-f71c14b19b56,45,0.000428174797599139,0
633e7cef-290c-4d1b-9e1f-c4ad667d56ac,46,8.51772718798793e-05,0
61781c62-3b50-40e4-aaf3-30951186977e,47,0.0016018789762411285,0
4978faf3-ce32-46da-b1e4-237334913af5,48,0.0005981856729244606,0
70719916-1be0-4070-b990-a1d92424c6c3,49,0.0021601068298637304,0
3934d9a5-6399-4abe-8e40-77a29492f666,50,0.0027651733156954963,0
566a6311-cb4f-494b-a0b8-f106254e7efa,51,7.707230743078634e-05,0
22d0a17d-bc1c-42db-8078-f3521d33ea9d,52,0.0003296377246005812,0
6b4612bf-536a-4d1e-b53b-2a2840d2319c,53,0.00023224779560806203,0
6d0ee14b-cf8f-416e-b86c-30d847c8430e,54,6.0219950977134395e-05,0
a52f8425-b00e-4faa-a02d-5760523d3e67,55,0.0001105540701064039,0
72497005-d9d6-4f75-8252-843f465c35a8,56,0.0021157306969266402,0
71d14d15-e0a6-4e79-9cc6-bbb036704c72,57,5.925137478136322e-05,0
69246de5-81b9-4080-ae98-06e861f58f5b,58,9.09846299219465e-05,0
f091840d-6eee-4f1d-824b-792a42779aad,59,0.00017927200454510067,0
f96ad6af-e5e8-4b2b-aec0-f7dd3cf41ac4,60,0.0019823362154081335,0
fe0713be-2d79-4b39-bd12-eec981cd6d03,61,0.0005419278011308807,0
338fed7c-0bbc-489f-99c8-6b5caeff7a77,62,0.007155069843602011,0
c1041b39-6ac7-4b9d-a526-da509c60ec87,63,0.005553439411597865,0
75170073-a0e8-48a8-ae0f-7426374ac9c6,64,0.0007387934934948974,0
67a61d48-db5e-4b40-b496-136da348c006,65,0.00022242092174594338,0
45c6976f-656a-4bec-8cfc-31cc729f541e,66,0.00011269479089250726,0
9bafe7de-22c7-42b0-a63a-f7d307a5ba73,67,0.002519867745235895,0
bed8e015-bb17-4542-9b19-93a3c0de208b,68,0.04292492491834408,0
9611a28b-a795-4825-8a5b-f453721146ae,69,0.0001389715922695136,0
384c8582-1f68-4983-a61b-4ea20530bb8e,70,9.773235088546441e-05,0
279e27c8-b580-439e-ba25-ad5e24d90863,71,0.002030748385454898,0
59839dbb-f01d-4eb2-acc2-990a91b5802b,72,0.0001439476526712652,0
63c29144-2b96-4221-8b28-a3f267a5c2a9,73,0.00032885952611858525,0
576fff7d-f3d7-492e-a147-a68ac6ee2200,74,3.8504852915861374e-05,0
ae18e677-70f2-40fe-ab21-f94d3df8a062,75,9.831846097480942e-05,0
f4a27be2-acd8-451b-a80d-7ae0b38fc529,76,0.0001142002217508465,0
21cb28a9-c393-4821-a127-1827bdbc64fb,77,0.00012957055134659088,0
ca1b05e1-e332-4009-8775-80359919274e,78,0.0002750195962833891,0
b1796368-84fc-452e-a15e-ef6fecdcd325,79,0.0005307975136288867,0
e56c0835-2ce0-4063-b550-d64dc9653ab4,80,8.393542490353444e-05,0
4a752167-84ca-48e3-8edb-2ba235c8e7e3,81,0.000645413133931893,0
63c13bb5-f72a-4286-8477-2164a1375f31,82,7.226358467529331e-05,0
95dbb921-d244-4e26-9abf-1745cde25a73,83,0.0011073854195914037,0
49f41f81-c102-4938-922d-cc5a0213cd19,84,0.002817683357602361,0
f4943d38-c685-4481-9ad2-5bdb96d3a6e5,85,0.000678315666558894,0
2468f6a6-bd52-486e-a167-1b54adbbd8fb,86,9.174542367509625e-05,0
4e3752d1-9d45-4618-ba24-db9104c4ec8e,87,0.00016057867237251466,0
794cc9ca-822d-41ef-9b1d-8bbb2c609977,88,0.0001460197500218715,0
7d56a84c-f711-4e46-bc34-cf8ade4920d2,89,0.0005115720877261441,0
18342400-4e39-4262-9a5c-a95b8f1c84c7,90,5.166034675134762e-05,0
8220962e-3728-4f38-9514-8c94336c1bb1,91,0.000301909393011122,0
fe753622-07b0-40db-b6f6-e18cdef8f981,92,0.0015054157269597751,0
f81a47df-62d9-485d-8726-0576da3fc9ff,93,8.732712636291953e-05,0
27fb2a41-0756-4cf3-8794-5188d13221ec,94,0.0005622052582235157,0
4b9ae31d-dd93-4bac-836f-66067d95b26a,95,7.949519971405543e-05,0
2cfc3838-7b61-4fec-ac1d-4ac69c6cbbfb,96,0.0011009960021351145,0
99bbe513-8206-4f33-ba4d-7ec3d8e8e425,97,0.0066027987424008595,0
b084e1c2-221b-49a2-8b2b-75200c65b987,98,7.266155552424774e-05,0
0aee4dad-6e54-4e67-81f3-8ddb7bcb6003,99,0.0002208709644142669,0
55a740df-c831-47f3-910b-4c1c98995b38,100,0.0052918979160353485,0
7c5c3e9e-5db7-4961-a79c-398a5844a807,101,0.000999534742290348,0
df754b27-c999-43c4-b21a-d45291a6d588,102,0.0002644097825292485,0
fbe114f9-8434-4a33-8869-673271c25f96,103,0.0002512369803484977,0
d80bf203-58a7-429a-8160-b777e1435a7c,104,0.0011943766108887853,0
5ed46832-79fb-4cc4-9cd9-f48455671737,105,0.00011785759105494962,0
2af4d9e7-611a-4034-bad7-7357a21d7e49,106,0.0004382617032895536,0
f828b2e8-ebdb-4032-9601-aa190bd668ba,107,0.000329790860436938,0
33a3efe7-9d96-4290-a20f-227cbc96850c,108,0.048375800838625076,0
e373c8fc-826d-4f2a-81be-c3a5ad53667e,109,5.04106582767212e-05,0
f71b3375-8dac-49fe-a0a1-6d4305caf004,110,0.0008773117619454667,0
efe88c83-6190-413b-8afa-9248f1e29d1b,111,6.643203632415953e-05,0
78b3d9d6-a924-40dd-b08d-6ba730dd8ffd,112,0.0001656714527371663,0
3b53756e-2a30-4a40-87e0-c34d084d88bf,113,0.00010603125597990068,0
28b0915c-191f-46fc-966c-d5306e65f324,114,0.0004174047905680657,0
576de9ee-4699-40cd-ba53-df14d50aa916,115,0.00017894014861251538,0
6b8e9e8a-3a36-467f-b04f-3af8b352f656,116,0.00014375336336866005,0
6b0fba6a-101d-4fcd-84a4-7ae292381194,117,0.00010184925427389784,0
e2c62e43-a6da-4f88-a8f0-b0f5659ee6c2,118,0.0002274938100536176,0
3d7a2f10-3746-466d-8187-fef1c15baaad,119,0.0010957196516716333,0
cc5575be-9a3c-4b9c-8275-6bdeb71c95d9,120,0.000214256061192829,0
eab3ca28-dc5b-4476-9d34-78245d6e2ed5,121,9.820450238395133e-05,0
9a7c94f1-268f-4561-97ce-061e8ace7a69,122,0.0004369347281046968,0
187d8360-55d8-43a5-8aea-227db99bcf1a,123,0.0003669346931179332,0
efbb9b71-3834-42e0-bf26-8af441452b70,124,0.1977481759469469,0
00bc50e4-8930-4a23-ac52-5b7ee1b0523c,125,8.464313026608443e-05,0
025a4dd4-e03a-4a40-acf5-668ca2c3049b,126,0.0001006102165633426,0
3a8e1b63-14ff-400e-8af2-d854740beafe,127,9.026624754075952e-05,0
9dfa2740-7225-4adc-ba43-5896c0ec1c70,128,0.0002445639945395806,0
4274f95b-4854-4aba-b9ea-4ba351a37c88,129,0.00013640990078937323,0
ce031f0a-a30f-4cb4-9b56-9e34666966ba,130,0.00035964252771693967,0
e2492666-0f00-4f46-99b6-8b027f387348,131,0.00021484375049624936,0
d852a78f-6617-4d9d-8e7d-d7164dd61812,132,0.0002567857976060396,0
09c2cebe-0f26-4e7f-b7db-a1e118d3596e,133,0.000988807964873854,0
3ea7bd6c-b141-4df9-b093-2a1c7a1bac31,134,7.451841646799005e-05,0
964ca9fc-ed33-428b-8539-e4552758d3dd,135,8.474619448622918e-05,0
c2b0aad5-c4fc-4e29-a49f-9d259b1f98ce,136,0.00015084410786486469,0
226505fd-0622-4a98-bff8-6671c48789e0,137,0.9952451742324467,1
c7f69894-2fe6-4aec-832a-d894f5dfea51,138,2.963165586503096e-05,0
231dbe6d-9282-4a87-89dc-ed80adf88f0f,139,0.10202852184190861,0
eb4697c4-7cc6-422b-ac1f-032112ab2f42,140,6.188053664029229e-05,0
60bc3670-e439-4602-b860-449b776bfa97,141,9.784686760497737e-05,0
ac7e10ea-dc3c-4067-a128-1569b8c9ab31,142,0.00011229637054765381,0
fa338dbd-9929-44a3-b568-73eaeea47e09,143,4.111950350434402e-05,0
23710432-15a6-4cbc-bbb2-8475fd15d2ae,144,0.0066796055835960716,0
0841d32c-882c-4502-884d-bf8f5fe9ece2,145,0.0013130828592010162,0
079b97cb-2f06-4fa9-9952-beafa2382aef,146,0.012844570732641261,0
187b64d5-3bf5-4a53-a73b-4aa9feaf5a51,147,2.2316604710338282e-05,0
5522e1d7-b43e-4ee1-9dcc-dc4cffb344bb,148,0.00020588304745321664,0
caf0f8ac-fffd-4997-b957-1abd9fa3f73f,149,0.8489936911167607,1
a08f0220-b540-4f21-beb9-18afa9831287,150,0.0001507388829501231,0
212527f5-7ae2-4d14-af8d-2e15a2979512,151,3.333716256107556e-05,0
e9ba1f33-b413-40b4-afb9-fa188a5058cb,152,4.744571526432141e-05,0
a6a11259-bddc-4707-9a1a-1a29878d0768,153,5.2648423484942536e-05,0
719b71ed-4125-4a65-ac7e-1f5e1a1e2a4d,154,6.618338705559627e-05,0
59ad0be7-0c0c-47ee-95bc-a55e743fe387,155,0.00011294141990815873,0
cc94c7a2-d392-48ba-beba-412ee57cdfa7,156,8.694008870937305e-05,0
76d96719-d014-4e4d-84cf-d6f1333736a3,157,0.000789873774219599,0
e46040b6-3cc9-4995-8388-a32a243bed3f,158,0.0009226360771923523,0
423d944a-edbd-4e89-918f-d7e3d5791058,159,0.00028945331609589795,0
c3bb53c2-4e95-482c-bef9-3da18ad144a6,160,4.8500510323013895e-05,0
0c32f51c-91b6-4094-8f83-a366d25553f2,161,0.12673325750321546,0
5926b735-cea5-43db-ae25-9c3bb3b7011d,162,5.26359194362106e-05,0
d22d1853-661f-43c1-ba4e-7f4201bfec87,163,0.0006532295768440981,0
3e260d1d-7127-49cb-b158-5956cfb0d257,164,0.0015535747951640612,0
074b45fb-dd68-442b-8716-f7e0541e3748,165,0.0005479988066543724,0
3c3c2d10-32be-4e80-be21-7f6aaf919299,166,4.984292504725706e-05,0
9b523413-7ab8-4a5b-a126-cf99b199fcea,167,0.000646241398246779,0
850dc756-bd2f-4f7b-8b46-ca336b06ff42,168,0.0012847806013407852,0
939213b4-a428-4b1c-83d9-15786a08b1e0,169,4.3102704344389536e-05,0
a0c5029e-ea23-484a-aa7a-e699c427c5f2,170,0.00020710770776866935,0
5b9fcd51-608f-43bd-8837-360ef057fe49,171,3.252511336761664e-05,0
aa13d07d-855c-425f-ac22-fd9c64727e99,172,0.0015515764312447442,0
904648ee-d81e-4248-aedc-0f9a4b0b3ef0,173,0.0002137431386128089,0
0cd89dfb-b2f6-45f8-8e3c-03dfd2225b83,174,4.368712633957152e-05,0
57cd1295-5789-4879-bf22-ef4f28c30023,175,0.0010197062537502894,0
ee1d84cd-9228-42ce-a1a9-939ceac2f18c,176,0.00011909587104651248,0
d8377167-48d3-4b96-b140-55de9b2ab0a6,177,6.23435216692538e-05,0
1daae5c4-0a8c-46f5-bad3-050584b185b4,178,5.372481122475249e-05,0
62ece673-9fb5-4db8-a018-82e62f0f15e8,179,4.325475965719018e-05,0
f68b70f4-d5b5-47c6-a033-a59a97c5d576,180,0.0016150042547011913,0
fbbd2631-adb3-4b3d-9e57-9debe5b8cacc,181,0.52861312599774,0
a01e5848-5082-4b40-94c5-1667ca4f77bc,182,8.984015175971313e-05,0
4647bcc9-dff8-4e0b-aa25-959168255a8c,183,0.0003017923177228726,0
9c74e6bb-9a27-4578-b417-b35c7824fd66,184,0.0010166517283063576,0
cf72827b-7293-486c-87e0-db67b38c3a76,185,6.19970960249586e-05,0
3f936d61-f861-41d1-bb22-e6592e3e4735,186,0.00026766433726984007,0
ec00a842-9e44-42b2-90b7-e7bf3b354c3b,187,0.000910286618607877,0
0bc38a3c-4731-494d-9073-345b04183770,188,5.811797360914816e-05,0
7128d71b-4985-4165-b101-773f95ff7766,189,8.983784521559028e-05,0
59115d55-3dea-4cab-ac5e-64a8a7e3a4cb,190,0.00040699308179992537,0
d2d6ee21-f3ae-491f-91b9-9eaa620749e7,191,0.00014757574965074165,0
cdf3e30c-1f9e-443f-9dc9-342df10579ef,192,0.00133259953573447,0
cc8d0fb7-713b-42a0-9f2a-e3f5a2d8a305,193,0.0007826678679821519,0
745451ae-4a5b-4458-9e00-9d5c8b3cedcb,194,6.388337924467172e-05,0
9f1fec8e-a773-430b-af0e-e8030dd7824f,195,0.00020039289387759288,0
812d8c73-f848-44b8-a32a-fc6b5104c755,196,0.00028010065747374524,0
b2308720-0a72-4d36-9355-70412da099f3,197,0.00045508036628068353,0
ed6a0153-8c8d-42a2-b519-fef939418fbb,198,0.0005966808402634839,0
8baaf62c-e110-4648-816a-0936c0c4fc86,199,0.0005545571320660872,0
494b4faa-5f67-460c-867f-f36c06eceee1,200,0.0017514123926323808,0
fef7d03f-184a-4202-b771-6eec550b0ffd,201,5.934658810696942e-05,0
2c63360b-9751-4753-af51-ac809bac38e6,202,0.0006775858900384318,0
b262b723-053f-4f8e-9edb-ac0bc902a767,203,8.100092568902462e-05,0
a92266cc-8f54-4ccc-9787-3fc44ed0ad44,204,7.294064206762459e-05,0
5418d6ec-8f77-4557-87c4-f91fc8810803,205,7.709221922262035e-05,0
6a7449c0-17e0-44c5-91ab-965da98a6b79,206,0.0003794208476992429,0
264c0142-8af6-4582-87b2-d54470b8a5ca,207,7.092440084701372e-05,0
d2b068a1-8b09-4387-9d21-c8181e81829b,208,7.255114788693385e-05,0
1e602f06-5843-49f2-9198-ffdcb9e1e06a,209,0.0002464380690832888,0
3b8980f2-b3d0-4dd6-962e-bc42d2dc9ba3,210,3.355561585319703e-05,0
e2be078c-7adf-4d3d-bff7-81ef66239461,211,5.8785860684877034e-05,0
f9d76aae-a088-4915-9f24-82ffc5b28336,212,9.822529308764025e-05,0
e4fe58c9-600e-4748-8477-b259f6ca36d7,213,0.00010300713141845328,0
f1e2d6f3-0a0e-4182-a504-05dd0b4362f1,214,0.00015290385325355564,0
50cafde6-2c30-4258-a076-154c04d8c7de,215,0.0005121366455156783,0
1a18713d-093d-4a76-ad31-ecf2ebd26ebd,216,0.9275985395525274,1
f5e3519c-1205-441c-a094-48ab0e8d888c,217,0.004452562505041656,0
1d00485b-6b46-4faf-bbad-f66380fa8a62,218,6.189780916251609e-05,0
23d20ab2-3be2-48eb-b05b-b3ccf6ef9e74,219,0.00016787019299987618,0
6a343473-4d7a-42b0-8cf4-2b51664c10dc,220,0.0003926187332289003,0
9d8d827b-ccb1-43cc-88b4-f0130c65996f,221,0.00018026285049008262,0
ca32280a-7ed3-4acd-86ab-a46db2af0351,222,0.0005498684178861964,0
51c90d3c-d868-46af-9b8a-c91c284cbb08,223,0.00019387998494970572,0
3ce9b2f7-bafd-45bf-a638-6a34606d30c2,224,0.0004344937815376959,0
aab2d65e-d745-4713-8106-a8ca90a0f009,225,4.484550163224958e-05,0
e11887a2-d98a-4664-886d-e5621fa34957,226,8.302247432390144e-05,0
004a2159-ee59-482f-bce0-8e6f39261fee,227,0.0006801816470612272,0
31c5ee3b-6c86-438b-be93-d67e6cd117e3,228,0.00129288381678622,0
86d9c0d7-a0b6-4a4d-b4e0-c74d9d29dbc2,229,0.00025237127690173764,0
782841a2-399b-4ee3-b8fc-16cb53649704,230,0.006558555910862264,0
5be5cd28-ea57-4f70-84e1-fe4b5421f904,231,0.00046612798407665284,0
af4baebb-4791-40bd-a41e-600d07cdeb05,232,0.000152660277070997,0
68eda502-10c2-4dc4-bfc3-0ee3a4e71caf,233,8.108038078859527e-05,0
7734d7af-a1ee-4338-b5d9-8a807aa780a4,234,0.0010996807353632152,0
a611ecc4-16dd-4800-a5e5-92d2cff28754,235,0.0003058272527516388,0
23620f68-56ae-426a-860a-64c1f9fa8927,236,0.0015281917720986584,0
f6813ff8-af1c-434e-a4be-d8110f9faf70,237,0.00028467863566149877,0
567e4787-f64b-45dd-8f8b-1f421fef6fef,238,7.824086147027764e-05,0
583f727b-0f08-4a35-b8ca-db82c7afe518,239,0.00010143671942257067,0
13fc2737-5643-491d-9b45-872dfcdc4208,240,0.00048429711578331915,0
ed7b412d-28e9-4db4-a258-b336ec9985cc,241,0.0016255546482800312,0
d846a29a-f953-4048-bbb4-3466f9928a1c,242,0.00032562439470301685,0
4ee37635-8d16-4682-8d3d-da7b473d2c63,243,7.574434637956733e-05,0
005b1573-6bd9-40f1-90ae-f2195b31dc01,244,0.0006738631099219743,0
4a3768c0-3dd6-4372-9d3b-f9d064b7fd22,245,0.00011040163886923645,0
3d540b7b-0e64-4d66-a9b6-9c25b749e65a,246,0.008700993202106612,0
26e9beec-f814-4d3d-a9b5-f4003c94252d,247,0.0034052787690526908,0
9125662e-10ba-48b0-94cf-4109b479d75f,248,3.937735951567004e-05,0
0cb26baf-b59c-48dc-a40b-e892b349b969,249,0.00022038422769501617,0
de7de111-d48c-43b7-947c-9106e112771b,250,0.00040693846335996257,0
e34b92d2-b159-46bc-8c92-68c5f5ceb130,251,9.185210960451161e-05,0
22c655f1-658a-4730-87f5-32829e040b52,252,0.0005019521493314237,0
1a55198f-8d8e-4577-8b29-37c0f9566155,253,0.00011660872813591595,0
9f294522-ce00-42c7-be59-b9c783bcd5ed,254,3.3759456447402586e-05,0
aa8b86f0-79ef-4fbc-85c7-1338e4903a41,255,6.484763235326434e-05,0
3f104ea8-62da-4f2e-b9ef-782825e54fe3,256,0.00023097271212502979,0
c412f597-e0d3-4229-a4ca-44afbc4051b1,257,0.000990189232876122,0
51681519-55c3-41d2-a7bd-a7edabe66ee4,258,0.000841176984249839,0
6fa16592-c8fa-40ee-a11b-fc2f9d4503d3,259,0.00018519502413804763,0
858a38cf-63f8-4b1c-800d-960233ac7994,260,2.506693174949385e-05,0
ecff3e49-24a3-4d7c-ade7-6290b848e6b8,261,0.00013911377121773798,0
2746904e-fa41-46b0-97f6-ee1d3eb87d96,262,4.085689176655294e-05,0
5a520662-8d9b-4165-8bce-3a5cfe84646f,263,9.314857042701943e-05,0
fb32b375-b77a-4726-b3a2-a68140934b12,264,0.002137998271406667,0
68c33664-628c-4adb-be77-7385de222197,265,0.00019471613101318709,0
41abb03d-6e4e-4089-b4f9-e20885cfa8ef,266,0.0005632983893268512,0
4e42cce8-0ff2-481a-a645-c886dc08889c,267,0.00010620235868524226,0
e217d208-977c-4c66-a80f-95cd83c2ef60,268,0.0003017572598786272,0
adcaf555-bb72-4af7-b77a-fdf76eedae8b,269,0.00019873921742413335,0
cb47e9aa-a98d-4358-9fce-d5a23bd4089d,270,0.00021521445656917055,0
ff197732-7733-4790-add3-8210034fa4ff,271,7.656167005167448e-05,0
de41ee61-ed7e-4dd8-ac39-6dc719505277,272,0.00027373295581010733,0
746a0359-3ecd-4d74-a6f3-d1361952346d,273,3.390500780786549e-05,0
7d59e44d-ca76-4856-bd48-a60b7ed0bea0,274,0.00037323748693445305,0
46a2c587-30fd-43c9-961d-98728f5c4300,275,5.696693720385106e-05,0
b9ba7e12-3db8-46d7-99ed-a61961951fa3,276,0.0009654997914337156,0
7f194095-18b6-4532-8bbd-7c5abb6b8d82,277,0.0007153425651081362,0
46655534-7a7b-4e0a-9908-432260541985,278,0.001471368561974934,0
bfc31283-6ea3-4562-9b3b-41fc38e08a62,279,0.0005017490183707664,0
1f56340a-826d-47c0-a574-4edfe1bc9cfc,280,0.00045458251894722745,0
02f06f64-c17c-4cf6-9fbe-dae790efa33f,281,0.00045950134845624163,0
5e511882-a015-4daa-af5f-0a4511fffd6c,282,7.103165123803551e-05,0
03b0af3c-7de3-4e42-b32f-0c369254ca3a,283,0.0002373418971768562,0
f1fdb568-cede-4271-a3a6-ff8de1adf857,284,6.477661755143703e-05,0
8d47c288-92dc-4886-846c-981088aaa482,285,0.00038426035865566933,0
4dcfdd40-b213-4e38-9331-1ac9f0dad24e,286,0.0002575859332990734,0
6005ff6f-692e-450c-8f69-5f0bd61f11fa,287,0.00020035460721325854,0
a178e3b4-0cc0-4697-88dc-282910783c62,288,0.0016783098769533108,0
1b574b48-6f5c-48c2-bc38-a76f8363fe2b,289,0.00028634879708177544,0
522b0013-3972-42df-a2d3-015970233d3a,290,0.00020922571212006369,0
23fdb7ac-8792-4517-8bfe-478f25320935,291,9.606371362422738e-05,0
93094b26-3b52-4316-b73e-882129f93c85,292,0.0002099416618480884,0
92897086-4ea0-47b6-8255-a95e19d52db7,293,8.454720022837585e-05,0
494782e4-c327-4d45-8d4b-b4ee4fd96d05,294,0.00035238344360222364,0
5b2cbc02-8013-44f5-b1a6-50782adfd961,295,0.0004054693847954693,0
bd94a9cc-d2e5-4f62-a0e8-97d9198241f7,296,0.0007380504597115632,0
18ecae81-fa52-4292-bdeb-d087bb1d1808,297,7.580929828177732e-05,0
31fd8737-0b77-4f68-b4f4-5cdc30b3df23,298,2.5150706371364956e-05,0
338dd2c2-2f44-4a46-b6f3-1fbc33b1752d,299,7.051816395108238e-05,0
a77e4844-392d-49ab-b79d-a979f84c1339,300,5.1591626526090375e-05,0
2127753f-1d7e-4602-af87-a9146ed53ca8,301,0.0010586522149359056,0
fbae0238-0721-4dd1-b15b-c3ebaafa5df9,302,0.000304332590719356,0
6eee1521-c05d-4397-8125-c90996bf469a,303,5.141948169750387e-05,0
a830e2b8-7846-41c5-86c3-f1f08ef83452,304,8.685758051412704e-05,0
87e86674-3521-4ae4-90e1-1bf6c0531587,305,0.0034562863738421576,0
293de531-6234-444b-b0de-24d232b22866,306,4.0445269609498236e-05,0
c94a9b63-b631-4837-9521-276c7b66f69f,307,0.000232040327086628,0
303cb06b-285e-4b5e-a122-53d188ab7d64,308,0.10837599900857788,0
8c78d9e2-e06f-4ca8-811e-31255a7d9fae,309,9.948880802000306e-05,0
eeaf228f-e1a4-4163-9082-a0350415e4ac,310,0.00010691863983081189,0
3553b08d-bbd3-4049-a9de-41186241db01,311,0.000511742003610311,0
50fb08e8-e9bc-4135-a537-646464b3cd49,312,9.222287765549076e-05,0
6ccd603d-2ec3-436d-b2fb-2a8aa0c34015,313,9.79655970164315e-05,0
a8499829-1252-424e-adc2-c6f49c1e079a,314,0.00028750768856704415,0
0ec0f79a-dae5-4ad3-87e3-2ee2d62359d8,315,0.0007015446596245449,0
3fca0db4-f90f-452a-831b-16246c54db8d,316,0.0002147497989154066,0
92162393-0b95-432c-8f45-222f2a633e5b,317,0.0002954199928499738,0
8003dfe1-65c3-40d9-8abc-16bb23b18f01,318,0.0008484994643938568,0
6adc5d17-eec9-474b-9a48-2c49b5da25cf,319,0.0001518091038950938,0
09251b62-347f-4d20-a05a-d39aaf73053e,320,0.0008693865667005623,0
962d2e46-5ee4-447a-a840-a61e586aed71,321,0.00011290968026110847,0
55f1e9b5-e19f-4206-b987-ad2ac1a0a827,322,7.724965711419293e-05,0
c268f566-12e3-49e0-83d2-d125238ee654,323,5.4742392177734324e-05,0
e14dbd8e-2164-456e-9e98-694efc07e2f7,324,0.00030239065162172027,0
d00bf76b-ec40-462c-8b29-9ade18008b81,325,4.588390104398694e-05,0
3cdff84d-e162-4d21-ba5b-b6b95501c56e,326,0.00010137301553859394,0
fc3251ee-a224-40a4-bfeb-65476a7ebcee,327,0.0010566931537682336,0
71e9843a-4870-420e-bf19-089f1a319281,328,5.036050780145261e-05,0
31b890fc-b2b4-4a72-a3a5-e8aabf80720e,329,0.00021898397085846303,0
4e55573e-408e-465c-b431-497ec2cb6629,330,0.0008480038788514488,0
47ea7176-0551-4ad4-8ccc-622b7106a672,331,0.0007134694254221289,0
c0e8601d-2598-49e7-a8dc-d635ba47b759,332,3.8063853359974486e-05,0
067cd981-d437-43d8-9a10-2f2d796c7b36,333,0.0010284267566162478,0
89f44ad7-621b-484e-8927-2b5da8611fc9,334,0.0001227353509188635,0
2dea60b8-01c7-4086-bd63-a23ba1924a02,335,0.0009507929730241674,0
ea3254e5-2307-41f4-a492-39939ed376f8,336,0.0012237894922991163,0
0bf307fc-bee0-412f-a7bf-557093a64841,337,0.0022230809998025967,0
cb47f1e6-2969-41e6-ad93-66425f75b1f1,338,0.00053360181391995,0
